Time	y(t)
1.3980	1.649098
1.3990	1.652147
1.4000	1.655200
1.4010	1.658257
1.4020	1.661318
1.4030	1.664384
1.4040	1.667453
1.4050	1.670527
1.4060	1.673604
1.4070	1.676686
1.4080	1.679772
1.4090	1.682861
1.4100	1.685955
1.4110	1.689053
1.4120	1.692156
1.4130	1.695262
1.4140	1.698372
1.4150	1.701486
1.4160	1.704605
1.4170	1.707728
1.4180	1.710854
1.4190	1.713985
1.4200	1.717120
1.4210	1.720260
1.4220	1.723403
1.4230	1.726550
1.4240	1.729702
1.4250	1.732858
1.4260	1.736018
1.4270	1.739182
1.4280	1.742350
1.4290	1.745523
1.4300	1.748699
1.4310	1.751880
1.4320	1.755065
1.4330	1.758254
1.4340	1.761447
1.4350	1.764645
1.4360	1.767847
1.4370	1.771053
1.4380	1.774263
1.4390	1.777477
1.4400	1.780696
1.4410	1.783919
1.4420	1.787146
1.4430	1.790377
1.4440	1.793612
1.4450	1.796852
1.4460	1.800096
1.4470	1.803344
1.4480	1.806597
1.4490	1.809854
1.4500	1.813115
1.4510	1.816380
1.4520	1.819649
1.4530	1.822923
1.4540	1.826201
1.4550	1.829483
1.4560	1.832770
1.4570	1.836061
1.4580	1.839356
1.4590	1.842656
1.4600	1.845960
1.4610	1.849268
1.4620	1.852580
1.4630	1.855897
1.4640	1.859218
1.4650	1.862543
1.4660	1.865873
1.4670	1.869207
1.4680	1.872545
1.4690	1.875888
1.4700	1.879235
1.4710	1.882587
1.4720	1.885942
1.4730	1.889302
1.4740	1.892667
1.4750	1.896036
1.4760	1.899409
1.4770	1.902787
1.4780	1.906169
1.4790	1.909555
1.4800	1.912946
1.4810	1.916341
1.4820	1.919740
1.4830	1.923144
1.4840	1.926553
1.4850	1.929965
1.4860	1.933383
1.4870	1.936804
1.4880	1.940230
1.4890	1.943661
1.4900	1.947096
1.4910	1.950535
1.4920	1.953979
1.4930	1.957427
1.4940	1.960879
1.4950	1.964337
1.4960	1.967798
1.4970	1.971264
1.4980	1.974735
1.4990	1.978210
1.5000	1.981689
1.5010	1.985173
1.5020	1.988661
1.5030	1.992154
1.5040	1.995652
1.5050	1.999154
1.5060	2.002660
1.5070	2.006171
1.5080	2.009686
1.5090	2.013206
1.5100	2.016731
1.5110	2.020260
1.5120	2.023793
1.5130	2.027331
1.5140	2.030874
1.5150	2.034421
1.5160	2.037973
1.5170	2.041529
1.5180	2.045090
1.5190	2.048655
1.5200	2.052225
1.5210	2.055800
1.5220	2.059379
1.5230	2.062962
1.5240	2.066551
1.5250	2.070144
1.5260	2.073741
1.5270	2.077343
1.5280	2.080950
1.5290	2.084561
1.5300	2.088177
1.5310	2.091797
1.5320	2.095422
1.5330	2.099052
1.5340	2.102687
1.5350	2.106326
1.5360	2.109969
1.5370	2.113617
1.5380	2.117270
1.5390	2.120928
1.5400	2.124590
1.5410	2.128257
1.5420	2.131929
1.5430	2.135605
1.5440	2.139286
1.5450	2.142972
1.5460	2.146662
1.5470	2.150357
1.5480	2.154057
1.5490	2.157761
1.5500	2.161470
1.5510	2.165184
1.5520	2.168903
1.5530	2.172626
1.5540	2.176354
1.5550	2.180087
1.5560	2.183824
1.5570	2.187566
1.5580	2.191313
1.5590	2.195065
1.5600	2.198821
1.5610	2.202582
1.5620	2.206348
1.5630	2.210119
1.5640	2.213895
1.5650	2.217675
1.5660	2.221460
1.5670	2.225250
1.5680	2.229045
1.5690	2.232844
1.5700	2.236648
1.5710	2.240457
1.5720	2.244271
1.5730	2.248090
1.5740	2.251913
1.5750	2.255742
1.5760	2.259575
1.5770	2.263413
1.5780	2.267256
1.5790	2.271103
1.5800	2.274956
1.5810	2.278813
1.5820	2.282675
1.5830	2.286543
1.5840	2.290415
1.5850	2.294291
1.5860	2.298173
1.5870	2.302060
1.5880	2.305951
1.5890	2.309848
1.5900	2.313749
1.5910	2.317655
1.5920	2.321566
1.5930	2.325482
1.5940	2.329403
1.5950	2.333329
1.5960	2.337260
1.5970	2.341196
1.5980	2.345136
1.5990	2.349082
1.6000	2.353032
1.6010	2.356988
1.6020	2.360948
1.6030	2.364914
1.6040	2.368884
1.6050	2.372860
1.6060	2.376840
1.6070	2.380825
1.6080	2.384816
1.6090	2.388811
1.6100	2.392811
1.6110	2.396817
1.6120	2.400827
1.6130	2.404842
1.6140	2.408863
1.6150	2.412888
1.6160	2.416918
1.6170	2.420954
1.6180	2.424994
1.6190	2.429040
1.6200	2.433090
1.6210	2.437146
1.6220	2.441207
1.6230	2.445272
1.6240	2.449343
1.6250	2.453419
1.6260	2.457500
1.6270	2.461586
1.6280	2.465677
1.6290	2.469773
1.6300	2.473875
1.6310	2.477981
1.6320	2.482093
1.6330	2.486209
1.6340	2.490331
1.6350	2.494458
1.6360	2.498590
1.6370	2.502727
1.6380	2.506869
1.6390	2.511017
1.6400	2.515170
1.6410	2.519327
1.6420	2.523490
1.6430	2.527658
1.6440	2.531831
1.6450	2.536010
1.6460	2.540194
1.6470	2.544382
1.6480	2.548576
1.6490	2.552775
1.6500	2.556980
1.6510	2.561189
1.6520	2.565404
1.6530	2.569624
1.6540	2.573849
1.6550	2.578080
1.6560	2.582316
1.6570	2.586557
1.6580	2.590803
1.6590	2.595054
1.6600	2.599311
1.6610	2.603573
1.6620	2.607840
1.6630	2.612112
1.6640	2.616390
1.6650	2.620673
1.6660	2.624962
1.6670	2.629255
1.6680	2.633554
1.6690	2.637858
1.6700	2.642168
1.6710	2.646483
1.6720	2.650803
1.6730	2.655128
1.6740	2.659459
1.6750	2.663795
1.6760	2.668137
1.6770	2.672483
1.6780	2.676836
1.6790	2.681193
1.6800	2.685556
1.6810	2.689924
1.6820	2.694298
1.6830	2.698677
1.6840	2.703061
1.6850	2.707451
1.6860	2.711846
1.6870	2.716247
1.6880	2.720653
1.6890	2.725064
1.6900	2.729481
1.6910	2.733903
1.6920	2.738331
1.6930	2.742764
1.6940	2.747202
1.6950	2.751646
1.6960	2.756095
1.6970	2.760550
1.6980	2.765010
1.6990	2.769476
1.7000	2.773947
1.7010	2.778424
1.7020	2.782906
1.7030	2.787394
1.7040	2.791887
1.7050	2.796386
1.7060	2.800890
1.7070	2.805399
1.7080	2.809915
1.7090	2.814435
1.7100	2.818961
1.7110	2.823493
1.7120	2.828030
1.7130	2.832573
1.7140	2.837122
1.7150	2.841676
1.7160	2.846235
1.7170	2.850800
1.7180	2.855371
1.7190	2.859947
1.7200	2.864528
1.7210	2.869116
1.7220	2.873709
1.7230	2.878307
1.7240	2.882911
1.7250	2.887521
1.7260	2.892136
1.7270	2.896757
1.7280	2.901384
1.7290	2.906016
1.7300	2.910654
1.7310	2.915297
1.7320	2.919947
1.7330	2.924601
1.7340	2.929262
1.7350	2.933928
1.7360	2.938600
1.7370	2.943277
1.7380	2.947960
1.7390	2.952649
1.7400	2.957343
1.7410	2.962044
1.7420	2.966750
1.7430	2.971461
1.7440	2.976178
1.7450	2.980901
1.7460	2.985630
1.7470	2.990365
1.7480	2.995105
1.7490	2.999851
1.7500	3.004603
1.7510	3.009360
1.7520	3.014123
1.7530	3.018892
1.7540	3.023667
1.7550	3.028448
1.7560	3.033234
1.7570	3.038026
1.7580	3.042824
1.7590	3.047628
1.7600	3.052437
1.7610	3.057253
1.7620	3.062074
1.7630	3.066901
1.7640	3.071734
1.7650	3.076572
1.7660	3.081417
1.7670	3.086267
1.7680	3.091123
1.7690	3.095985
1.7700	3.100853
1.7710	3.105727
1.7720	3.110607
1.7730	3.115492
1.7740	3.120384
1.7750	3.125281
1.7760	3.130184
1.7770	3.135094
1.7780	3.140009
1.7790	3.144930
1.7800	3.149856
1.7810	3.154789
1.7820	3.159728
1.7830	3.164673
1.7840	3.169623
1.7850	3.174580
1.7860	3.179543
1.7870	3.184511
1.7880	3.189486
1.7890	3.194466
1.7900	3.199452
1.7910	3.204445
1.7920	3.209443
1.7930	3.214448
1.7940	3.219458
1.7950	3.224475
1.7960	3.229497
1.7970	3.234526
1.7980	3.239560
1.7990	3.244601
1.8000	3.249647
1.8010	3.254700
1.8020	3.259759
1.8030	3.264824
1.8040	3.269895
1.8050	3.274971
1.8060	3.280054
1.8070	3.285144
1.8080	3.290239
1.8090	3.295340
1.8100	3.300447
1.8110	3.305561
1.8120	3.310681
1.8130	3.315806
1.8140	3.320938
1.8150	3.326076
1.8160	3.331220
1.8170	3.336371
1.8180	3.341527
1.8190	3.346690
1.8200	3.351858
1.8210	3.357033
1.8220	3.362215
1.8230	3.367402
1.8240	3.372595
1.8250	3.377795
1.8260	3.383001
1.8270	3.388213
1.8280	3.393431
1.8290	3.398656
1.8300	3.403887
1.8310	3.409124
1.8320	3.414367
1.8330	3.419616
1.8340	3.424872
1.8350	3.430134
1.8360	3.435402
1.8370	3.440677
1.8380	3.445958
1.8390	3.451245
1.8400	3.456538
1.8410	3.461838
1.8420	3.467144
1.8430	3.472456
1.8440	3.477775
1.8450	3.483100
1.8460	3.488431
1.8470	3.493769
1.8480	3.499113
1.8490	3.504463
1.8500	3.509820
1.8510	3.515183
1.8520	3.520552
1.8530	3.525928
1.8540	3.531310
1.8550	3.536698
1.8560	3.542093
1.8570	3.547494
1.8580	3.552902
1.8590	3.558316
1.8600	3.563737
1.8610	3.569164
1.8620	3.574597
1.8630	3.580037
1.8640	3.585483
1.8650	3.590936
1.8660	3.596395
1.8670	3.601861
1.8680	3.607333
1.8690	3.612811
1.8700	3.618296
1.8710	3.623788
1.8720	3.629286
1.8730	3.634791
1.8740	3.640302
1.8750	3.645819
1.8760	3.651343
1.8770	3.656874
1.8780	3.662411
1.8790	3.667955
1.8800	3.673505
1.8810	3.679062
1.8820	3.684625
1.8830	3.690195
1.8840	3.695771
1.8850	3.701354
1.8860	3.706944
1.8870	3.712540
1.8880	3.718143
1.8890	3.723753
1.8900	3.729369
1.8910	3.734991
1.8920	3.740621
1.8930	3.746257
1.8940	3.751899
1.8950	3.757548
1.8960	3.763204
1.8970	3.768867
1.8980	3.774536
1.8990	3.780212
1.9000	3.785894
1.9010	3.791584
1.9020	3.797280
1.9030	3.802982
1.9040	3.808692
1.9050	3.814408
1.9060	3.820130
1.9070	3.825860
1.9080	3.831596
1.9090	3.837339
1.9100	3.843089
1.9110	3.848845
1.9120	3.854608
1.9130	3.860378
1.9140	3.866155
1.9150	3.871939
1.9160	3.877729
1.9170	3.883526
1.9180	3.889330
1.9190	3.895141
1.9200	3.900958
1.9210	3.906783
1.9220	3.912614
1.9230	3.918452
1.9240	3.924297
1.9250	3.930149
1.9260	3.936007
1.9270	3.941873
1.9280	3.947745
1.9290	3.953624
1.9300	3.959510
1.9310	3.965403
1.9320	3.971303
1.9330	3.977210
1.9340	3.983123
1.9350	3.989044
1.9360	3.994972
1.9370	4.000906
1.9380	4.006847
1.9390	4.012796
1.9400	4.018751
1.9410	4.024713
1.9420	4.030682
1.9430	4.036659
1.9440	4.042642
1.9450	4.048632
1.9460	4.054629
1.9470	4.060633
1.9480	4.066644
1.9490	4.072662
1.9500	4.078688
1.9510	4.084720
1.9520	4.090759
1.9530	4.096805
1.9540	4.102859
1.9550	4.108919
1.9560	4.114986
1.9570	4.121061
1.9580	4.127143
1.9590	4.133231
1.9600	4.139327
1.9610	4.145430
1.9620	4.151540
1.9630	4.157657
1.9640	4.163781
1.9650	4.169913
1.9660	4.176051
1.9670	4.182197
1.9680	4.188349
1.9690	4.194509
1.9700	4.200676
1.9710	4.206851
1.9720	4.213032
1.9730	4.219221
1.9740	4.225417
1.9750	4.231620
1.9760	4.237830
1.9770	4.244047
1.9780	4.250272
1.9790	4.256504
1.9800	4.262743
1.9810	4.268989
1.9820	4.275243
1.9830	4.281504
1.9840	4.287772
1.9850	4.294047
1.9860	4.300330
1.9870	4.306620
1.9880	4.312917
1.9890	4.319222
1.9900	4.325534
1.9910	4.331853
1.9920	4.338179
1.9930	4.344513
1.9940	4.350854
1.9950	4.357203
1.9960	4.363559
1.9970	4.369922
1.9980	4.376293
1.9990	4.382671
2.0000	4.389056
