Time	y(t)
1.3980	0.376363
1.3990	0.375837
1.4000	0.375311
1.4010	0.374786
1.4020	0.374261
1.4030	0.373736
1.4040	0.373212
1.4050	0.372688
1.4060	0.372165
1.4070	0.371642
1.4080	0.371119
1.4090	0.370597
1.4100	0.370075
1.4110	0.369553
1.4120	0.369032
1.4130	0.368511
1.4140	0.367991
1.4150	0.367470
1.4160	0.366951
1.4170	0.366431
1.4180	0.365912
1.4190	0.365393
1.4200	0.364875
1.4210	0.364357
1.4220	0.363840
1.4230	0.363322
1.4240	0.362806
1.4250	0.362289
1.4260	0.361773
1.4270	0.361257
1.4280	0.360742
1.4290	0.360227
1.4300	0.359713
1.4310	0.359198
1.4320	0.358685
1.4330	0.358171
1.4340	0.357658
1.4350	0.357145
1.4360	0.356633
1.4370	0.356121
1.4380	0.355610
1.4390	0.355098
1.4400	0.354588
1.4410	0.354077
1.4420	0.353567
1.4430	0.353057
1.4440	0.352548
1.4450	0.352039
1.4460	0.351531
1.4470	0.351023
1.4480	0.350515
1.4490	0.350008
1.4500	0.349501
1.4510	0.348994
1.4520	0.348488
1.4530	0.347982
1.4540	0.347477
1.4550	0.346972
1.4560	0.346467
1.4570	0.345963
1.4580	0.345459
1.4590	0.344955
1.4600	0.344452
1.4610	0.343949
1.4620	0.343447
1.4630	0.342945
1.4640	0.342444
1.4650	0.341943
1.4660	0.341442
1.4670	0.340941
1.4680	0.340441
1.4690	0.339942
1.4700	0.339443
1.4710	0.338944
1.4720	0.338446
1.4730	0.337948
1.4740	0.337450
1.4750	0.336953
1.4760	0.336456
1.4770	0.335960
1.4780	0.335464
1.4790	0.334968
1.4800	0.334473
1.4810	0.333978
1.4820	0.333483
1.4830	0.332989
1.4840	0.332496
1.4850	0.332003
1.4860	0.331510
1.4870	0.331017
1.4880	0.330525
1.4890	0.330034
1.4900	0.329542
1.4910	0.329052
1.4920	0.328561
1.4930	0.328071
1.4940	0.327582
1.4950	0.327092
1.4960	0.326604
1.4970	0.326115
1.4980	0.325627
1.4990	0.325140
1.5000	0.324652
1.5010	0.324166
1.5020	0.323679
1.5030	0.323193
1.5040	0.322708
1.5050	0.322223
1.5060	0.321738
1.5070	0.321254
1.5080	0.320770
1.5090	0.320286
1.5100	0.319803
1.5110	0.319320
1.5120	0.318838
1.5130	0.318356
1.5140	0.317875
1.5150	0.317394
1.5160	0.316913
1.5170	0.316433
1.5180	0.315953
1.5190	0.315474
1.5200	0.314995
1.5210	0.314516
1.5220	0.314038
1.5230	0.313560
1.5240	0.313083
1.5250	0.312606
1.5260	0.312129
1.5270	0.311653
1.5280	0.311177
1.5290	0.310702
1.5300	0.310227
1.5310	0.309753
1.5320	0.309279
1.5330	0.308805
1.5340	0.308332
1.5350	0.307859
1.5360	0.307387
1.5370	0.306915
1.5380	0.306443
1.5390	0.305972
1.5400	0.305502
1.5410	0.305031
1.5420	0.304562
1.5430	0.304092
1.5440	0.303623
1.5450	0.303155
1.5460	0.302686
1.5470	0.302219
1.5480	0.301751
1.5490	0.301284
1.5500	0.300818
1.5510	0.300352
1.5520	0.299886
1.5530	0.299421
1.5540	0.298956
1.5550	0.298492
1.5560	0.298028
1.5570	0.297564
1.5580	0.297101
1.5590	0.296639
1.5600	0.296176
1.5610	0.295715
1.5620	0.295253
1.5630	0.294792
1.5640	0.294332
1.5650	0.293872
1.5660	0.293412
1.5670	0.292953
1.5680	0.292494
1.5690	0.292035
1.5700	0.291577
1.5710	0.291120
1.5720	0.290663
1.5730	0.290206
1.5740	0.289750
1.5750	0.289294
1.5760	0.288838
1.5770	0.288383
1.5780	0.287929
1.5790	0.287475
1.5800	0.287021
1.5810	0.286568
1.5820	0.286115
1.5830	0.285662
1.5840	0.285210
1.5850	0.284759
1.5860	0.284308
1.5870	0.283857
1.5880	0.283407
1.5890	0.282957
1.5900	0.282508
1.5910	0.282059
1.5920	0.281610
1.5930	0.281162
1.5940	0.280714
1.5950	0.280267
1.5960	0.279820
1.5970	0.279374
1.5980	0.278928
1.5990	0.278482
1.6000	0.278037
1.6010	0.277593
1.6020	0.277148
1.6030	0.276705
1.6040	0.276261
1.6050	0.275818
1.6060	0.275376
1.6070	0.274934
1.6080	0.274492
1.6090	0.274051
1.6100	0.273610
1.6110	0.273170
1.6120	0.272730
1.6130	0.272291
1.6140	0.271852
1.6150	0.271413
1.6160	0.270975
1.6170	0.270538
1.6180	0.270100
1.6190	0.269663
1.6200	0.269227
1.6210	0.268791
1.6220	0.268356
1.6230	0.267921
1.6240	0.267486
1.6250	0.267052
1.6260	0.266618
1.6270	0.266185
1.6280	0.265752
1.6290	0.265320
1.6300	0.264888
1.6310	0.264456
1.6320	0.264025
1.6330	0.263594
1.6340	0.263164
1.6350	0.262734
1.6360	0.262305
1.6370	0.261876
1.6380	0.261447
1.6390	0.261019
1.6400	0.260592
1.6410	0.260165
1.6420	0.259738
1.6430	0.259312
1.6440	0.258886
1.6450	0.258460
1.6460	0.258036
1.6470	0.257611
1.6480	0.257187
1.6490	0.256763
1.6500	0.256340
1.6510	0.255917
1.6520	0.255495
1.6530	0.255073
1.6540	0.254652
1.6550	0.254231
1.6560	0.253810
1.6570	0.253390
1.6580	0.252971
1.6590	0.252551
1.6600	0.252133
1.6610	0.251714
1.6620	0.251296
1.6630	0.250879
1.6640	0.250462
1.6650	0.250045
1.6660	0.249629
1.6670	0.249214
1.6680	0.248798
1.6690	0.248384
1.6700	0.247969
1.6710	0.247555
1.6720	0.247142
1.6730	0.246729
1.6740	0.246316
1.6750	0.245904
1.6760	0.245493
1.6770	0.245081
1.6780	0.244671
1.6790	0.244260
1.6800	0.243850
1.6810	0.243441
1.6820	0.243032
1.6830	0.242623
1.6840	0.242215
1.6850	0.241808
1.6860	0.241400
1.6870	0.240994
1.6880	0.240587
1.6890	0.240181
1.6900	0.239776
1.6910	0.239371
1.6920	0.238966
1.6930	0.238562
1.6940	0.238159
1.6950	0.237755
1.6960	0.237353
1.6970	0.236950
1.6980	0.236549
1.6990	0.236147
1.7000	0.235746
1.7010	0.235346
1.7020	0.234945
1.7030	0.234546
1.7040	0.234147
1.7050	0.233748
1.7060	0.233349
1.7070	0.232952
1.7080	0.232554
1.7090	0.232157
1.7100	0.231761
1.7110	0.231365
1.7120	0.230969
1.7130	0.230574
1.7140	0.230179
1.7150	0.229785
1.7160	0.229391
1.7170	0.228997
1.7180	0.228604
1.7190	0.228212
1.7200	0.227820
1.7210	0.227428
1.7220	0.227037
1.7230	0.226646
1.7240	0.226256
1.7250	0.225866
1.7260	0.225477
1.7270	0.225088
1.7280	0.224699
1.7290	0.224311
1.7300	0.223924
1.7310	0.223537
1.7320	0.223150
1.7330	0.222764
1.7340	0.222378
1.7350	0.221992
1.7360	0.221607
1.7370	0.221223
1.7380	0.220839
1.7390	0.220455
1.7400	0.220072
1.7410	0.219689
1.7420	0.219307
1.7430	0.218925
1.7440	0.218544
1.7450	0.218163
1.7460	0.217783
1.7470	0.217403
1.7480	0.217023
1.7490	0.216644
1.7500	0.216265
1.7510	0.215887
1.7520	0.215509
1.7530	0.215132
1.7540	0.214755
1.7550	0.214378
1.7560	0.214002
1.7570	0.213627
1.7580	0.213252
1.7590	0.212877
1.7600	0.212503
1.7610	0.212129
1.7620	0.211756
1.7630	0.211383
1.7640	0.211010
1.7650	0.210638
1.7660	0.210267
1.7670	0.209896
1.7680	0.209525
1.7690	0.209155
1.7700	0.208785
1.7710	0.208416
1.7720	0.208047
1.7730	0.207678
1.7740	0.207310
1.7750	0.206943
1.7760	0.206576
1.7770	0.206209
1.7780	0.205843
1.7790	0.205477
1.7800	0.205112
1.7810	0.204747
1.7820	0.204383
1.7830	0.204019
1.7840	0.203655
1.7850	0.203292
1.7860	0.202929
1.7870	0.202567
1.7880	0.202205
1.7890	0.201844
1.7900	0.201483
1.7910	0.201123
1.7920	0.200763
1.7930	0.200403
1.7940	0.200044
1.7950	0.199685
1.7960	0.199327
1.7970	0.198969
1.7980	0.198612
1.7990	0.198255
1.8000	0.197899
1.8010	0.197543
1.8020	0.197187
1.8030	0.196832
1.8040	0.196477
1.8050	0.196123
1.8060	0.195769
1.8070	0.195416
1.8080	0.195063
1.8090	0.194711
1.8100	0.194359
1.8110	0.194007
1.8120	0.193656
1.8130	0.193305
1.8140	0.192955
1.8150	0.192605
1.8160	0.192256
1.8170	0.191907
1.8180	0.191559
1.8190	0.191210
1.8200	0.190863
1.8210	0.190516
1.8220	0.190169
1.8230	0.189823
1.8240	0.189477
1.8250	0.189132
1.8260	0.188787
1.8270	0.188442
1.8280	0.188098
1.8290	0.187754
1.8300	0.187411
1.8310	0.187068
1.8320	0.186726
1.8330	0.186384
1.8340	0.186043
1.8350	0.185702
1.8360	0.185361
1.8370	0.185021
1.8380	0.184682
1.8390	0.184342
1.8400	0.184004
1.8410	0.183665
1.8420	0.183327
1.8430	0.182990
1.8440	0.182653
1.8450	0.182316
1.8460	0.181980
1.8470	0.181644
1.8480	0.181309
1.8490	0.180974
1.8500	0.180640
1.8510	0.180306
1.8520	0.179972
1.8530	0.179639
1.8540	0.179307
1.8550	0.178974
1.8560	0.178643
1.8570	0.178311
1.8580	0.177980
1.8590	0.177650
1.8600	0.177320
1.8610	0.176990
1.8620	0.176661
1.8630	0.176332
1.8640	0.176004
1.8650	0.175676
1.8660	0.175349
1.8670	0.175022
1.8680	0.174695
1.8690	0.174369
1.8700	0.174044
1.8710	0.173718
1.8720	0.173393
1.8730	0.173069
1.8740	0.172745
1.8750	0.172422
1.8760	0.172099
1.8770	0.171776
1.8780	0.171454
1.8790	0.171132
1.8800	0.170811
1.8810	0.170490
1.8820	0.170169
1.8830	0.169849
1.8840	0.169530
1.8850	0.169210
1.8860	0.168892
1.8870	0.168573
1.8880	0.168255
1.8890	0.167938
1.8900	0.167621
1.8910	0.167304
1.8920	0.166988
1.8930	0.166672
1.8940	0.166357
1.8950	0.166042
1.8960	0.165728
1.8970	0.165414
1.8980	0.165100
1.8990	0.164787
1.9000	0.164474
1.9010	0.164162
1.9020	0.163850
1.9030	0.163539
1.9040	0.163228
1.9050	0.162917
1.9060	0.162607
1.9070	0.162297
1.9080	0.161988
1.9090	0.161679
1.9100	0.161371
1.9110	0.161063
1.9120	0.160755
1.9130	0.160448
1.9140	0.160141
1.9150	0.159835
1.9160	0.159529
1.9170	0.159224
1.9180	0.158919
1.9190	0.158614
1.9200	0.158310
1.9210	0.158006
1.9220	0.157703
1.9230	0.157400
1.9240	0.157098
1.9250	0.156796
1.9260	0.156494
1.9270	0.156193
1.9280	0.155892
1.9290	0.155592
1.9300	0.155292
1.9310	0.154992
1.9320	0.154693
1.9330	0.154394
1.9340	0.154096
1.9350	0.153798
1.9360	0.153501
1.9370	0.153204
1.9380	0.152908
1.9390	0.152611
1.9400	0.152316
1.9410	0.152020
1.9420	0.151726
1.9430	0.151431
1.9440	0.151137
1.9450	0.150843
1.9460	0.150550
1.9470	0.150258
1.9480	0.149965
1.9490	0.149673
1.9500	0.149382
1.9510	0.149091
1.9520	0.148800
1.9530	0.148510
1.9540	0.148220
1.9550	0.147931
1.9560	0.147642
1.9570	0.147353
1.9580	0.147065
1.9590	0.146777
1.9600	0.146490
1.9610	0.146203
1.9620	0.145916
1.9630	0.145630
1.9640	0.145345
1.9650	0.145059
1.9660	0.144774
1.9670	0.144490
1.9680	0.144206
1.9690	0.143922
1.9700	0.143639
1.9710	0.143357
1.9720	0.143074
1.9730	0.142792
1.9740	0.142511
1.9750	0.142230
1.9760	0.141949
1.9770	0.141669
1.9780	0.141389
1.9790	0.141109
1.9800	0.140830
1.9810	0.140552
1.9820	0.140273
1.9830	0.139996
1.9840	0.139718
1.9850	0.139441
1.9860	0.139165
1.9870	0.138888
1.9880	0.138613
1.9890	0.138337
1.9900	0.138062
1.9910	0.137788
1.9920	0.137514
1.9930	0.137240
1.9940	0.136967
1.9950	0.136694
1.9960	0.136421
1.9970	0.136149
1.9980	0.135877
1.9990	0.135606
2.0000	0.135335
2.0010	0.135065
2.0020	0.134795
2.0030	0.134525
2.0040	0.134256
2.0050	0.133987
2.0060	0.133719
2.0070	0.133451
2.0080	0.133183
2.0090	0.132916
2.0100	0.132649
2.0110	0.132382
2.0120	0.132116
2.0130	0.131851
2.0140	0.131586
2.0150	0.131321
2.0160	0.131056
2.0170	0.130792
2.0180	0.130529
2.0190	0.130266
2.0200	0.130003
2.0210	0.129740
2.0220	0.129478
2.0230	0.129217
2.0240	0.128955
2.0250	0.128695
2.0260	0.128434
2.0270	0.128174
2.0280	0.127915
2.0290	0.127655
2.0300	0.127397
2.0310	0.127138
2.0320	0.126880
2.0330	0.126623
2.0340	0.126365
2.0350	0.126109
2.0360	0.125852
2.0370	0.125596
2.0380	0.125340
2.0390	0.125085
2.0400	0.124830
2.0410	0.124576
2.0420	0.124322
2.0430	0.124068
2.0440	0.123815
2.0450	0.123562
2.0460	0.123309
2.0470	0.123057
2.0480	0.122806
2.0490	0.122554
2.0500	0.122303
2.0510	0.122053
2.0520	0.121803
2.0530	0.121553
2.0540	0.121304
2.0550	0.121055
2.0560	0.120806
2.0570	0.120558
2.0580	0.120310
2.0590	0.120063
2.0600	0.119816
2.0610	0.119569
2.0620	0.119323
2.0630	0.119077
2.0640	0.118832
2.0650	0.118587
2.0660	0.118342
2.0670	0.118098
2.0680	0.117854
2.0690	0.117610
2.0700	0.117367
2.0710	0.117124
2.0720	0.116882
2.0730	0.116640
2.0740	0.116398
2.0750	0.116157
2.0760	0.115916
2.0770	0.115676
2.0780	0.115436
2.0790	0.115196
2.0800	0.114957
2.0810	0.114718
2.0820	0.114479
2.0830	0.114241
2.0840	0.114003
2.0850	0.113766
2.0860	0.113529
2.0870	0.113292
2.0880	0.113056
2.0890	0.112820
2.0900	0.112585
2.0910	0.112350
2.0920	0.112115
2.0930	0.111880
2.0940	0.111646
2.0950	0.111413
2.0960	0.111180
2.0970	0.110947
2.0980	0.110714
2.0990	0.110482
2.1000	0.110251
2.1010	0.110019
2.1020	0.109788
2.1030	0.109558
2.1040	0.109327
2.1050	0.109098
2.1060	0.108868
2.1070	0.108639
2.1080	0.108410
2.1090	0.108182
2.1100	0.107954
2.1110	0.107726
2.1120	0.107499
2.1130	0.107272
2.1140	0.107046
2.1150	0.106820
2.1160	0.106594
2.1170	0.106369
2.1180	0.106144
2.1190	0.105919
2.1200	0.105695
2.1210	0.105471
2.1220	0.105247
2.1230	0.105024
2.1240	0.104801
2.1250	0.104579
2.1260	0.104357
2.1270	0.104135
2.1280	0.103914
2.1290	0.103693
2.1300	0.103472
2.1310	0.103252
2.1320	0.103032
2.1330	0.102813
2.1340	0.102594
2.1350	0.102375
2.1360	0.102157
2.1370	0.101939
2.1380	0.101721
2.1390	0.101504
2.1400	0.101287
2.1410	0.101070
2.1420	0.100854
2.1430	0.100638
2.1440	0.100423
2.1450	0.100207
2.1460	0.099993
2.1470	0.099778
2.1480	0.099564
2.1490	0.099351
2.1500	0.099137
2.1510	0.098924
2.1520	0.098712
2.1530	0.098499
2.1540	0.098288
2.1550	0.098076
2.1560	0.097865
2.1570	0.097654
2.1580	0.097444
2.1590	0.097233
2.1600	0.097024
2.1610	0.096814
2.1620	0.096605
2.1630	0.096397
2.1640	0.096188
2.1650	0.095980
2.1660	0.095773
2.1670	0.095565
2.1680	0.095358
2.1690	0.095152
2.1700	0.094946
2.1710	0.094740
2.1720	0.094534
2.1730	0.094329
2.1740	0.094124
2.1750	0.093920
2.1760	0.093716
2.1770	0.093512
2.1780	0.093309
2.1790	0.093106
2.1800	0.092903
2.1810	0.092701
2.1820	0.092499
2.1830	0.092297
2.1840	0.092096
2.1850	0.091895
2.1860	0.091694
2.1870	0.091494
2.1880	0.091294
2.1890	0.091094
2.1900	0.090895
2.1910	0.090696
2.1920	0.090498
2.1930	0.090299
2.1940	0.090102
2.1950	0.089904
2.1960	0.089707
2.1970	0.089510
2.1980	0.089314
2.1990	0.089117
2.2000	0.088922
2.2010	0.088726
2.2020	0.088531
2.2030	0.088336
2.2040	0.088142
2.2050	0.087948
2.2060	0.087754
2.2070	0.087561
2.2080	0.087367
2.2090	0.087175
2.2100	0.086982
2.2110	0.086790
2.2120	0.086599
2.2130	0.086407
2.2140	0.086216
2.2150	0.086025
2.2160	0.085835
2.2170	0.085645
2.2180	0.085455
2.2190	0.085266
2.2200	0.085077
2.2210	0.084888
2.2220	0.084700
2.2230	0.084512
2.2240	0.084324
2.2250	0.084137
2.2260	0.083950
2.2270	0.083763
2.2280	0.083577
2.2290	0.083391
2.2300	0.083205
2.2310	0.083019
2.2320	0.082834
2.2330	0.082650
2.2340	0.082465
2.2350	0.082281
2.2360	0.082097
2.2370	0.081914
2.2380	0.081731
2.2390	0.081548
2.2400	0.081366
2.2410	0.081184
2.2420	0.081002
2.2430	0.080821
2.2440	0.080639
2.2450	0.080459
2.2460	0.080278
2.2470	0.080098
2.2480	0.079918
2.2490	0.079739
2.2500	0.079560
2.2510	0.079381
2.2520	0.079202
2.2530	0.079024
2.2540	0.078846
2.2550	0.078668
2.2560	0.078491
2.2570	0.078314
2.2580	0.078138
2.2590	0.077961
2.2600	0.077786
2.2610	0.077610
2.2620	0.077435
2.2630	0.077260
2.2640	0.077085
2.2650	0.076911
2.2660	0.076736
2.2670	0.076563
2.2680	0.076389
2.2690	0.076216
2.2700	0.076043
2.2710	0.075871
2.2720	0.075699
2.2730	0.075527
2.2740	0.075356
2.2750	0.075184
2.2760	0.075013
2.2770	0.074843
2.2780	0.074673
2.2790	0.074503
2.2800	0.074333
2.2810	0.074164
2.2820	0.073995
2.2830	0.073826
2.2840	0.073658
2.2850	0.073490
2.2860	0.073322
2.2870	0.073154
2.2880	0.072987
2.2890	0.072820
2.2900	0.072654
2.2910	0.072488
2.2920	0.072322
2.2930	0.072156
2.2940	0.071991
2.2950	0.071826
2.2960	0.071661
2.2970	0.071497
2.2980	0.071333
2.2990	0.071169
2.3000	0.071005
2.3010	0.070842
2.3020	0.070679
2.3030	0.070517
2.3040	0.070355
2.3050	0.070193
2.3060	0.070031
2.3070	0.069870
2.3080	0.069709
2.3090	0.069548
2.3100	0.069387
2.3110	0.069227
2.3120	0.069067
2.3130	0.068908
2.3140	0.068749
2.3150	0.068590
2.3160	0.068431
2.3170	0.068273
2.3180	0.068115
2.3190	0.067957
2.3200	0.067800
2.3210	0.067642
2.3220	0.067486
2.3230	0.067329
2.3240	0.067173
2.3250	0.067017
2.3260	0.066861
2.3270	0.066706
2.3280	0.066551
2.3290	0.066396
2.3300	0.066241
2.3310	0.066087
2.3320	0.065933
2.3330	0.065780
2.3340	0.065626
2.3350	0.065473
2.3360	0.065321
2.3370	0.065168
2.3380	0.065016
2.3390	0.064864
2.3400	0.064713
2.3410	0.064561
2.3420	0.064410
2.3430	0.064260
2.3440	0.064109
2.3450	0.063959
2.3460	0.063809
2.3470	0.063660
2.3480	0.063510
2.3490	0.063361
2.3500	0.063213
2.3510	0.063064
2.3520	0.062916
2.3530	0.062768
2.3540	0.062621
2.3550	0.062474
2.3560	0.062327
2.3570	0.062180
2.3580	0.062033
2.3590	0.061887
2.3600	0.061741
2.3610	0.061596
2.3620	0.061451
2.3630	0.061306
2.3640	0.061161
2.3650	0.061016
2.3660	0.060872
2.3670	0.060728
2.3680	0.060585
2.3690	0.060441
2.3700	0.060298
2.3710	0.060156
2.3720	0.060013
2.3730	0.059871
2.3740	0.059729
2.3750	0.059587
2.3760	0.059446
2.3770	0.059305
2.3780	0.059164
2.3790	0.059023
2.3800	0.058883
2.3810	0.058743
2.3820	0.058603
2.3830	0.058464
2.3840	0.058325
2.3850	0.058186
2.3860	0.058047
2.3870	0.057909
2.3880	0.057771
2.3890	0.057633
2.3900	0.057495
2.3910	0.057358
2.3920	0.057221
2.3930	0.057084
2.3940	0.056948
2.3950	0.056812
2.3960	0.056676
2.3970	0.056540
2.3980	0.056405
2.3990	0.056270
2.4000	0.056135
2.4010	0.056000
2.4020	0.055866
2.4030	0.055732
2.4040	0.055598
2.4050	0.055464
2.4060	0.055331
2.4070	0.055198
2.4080	0.055065
2.4090	0.054933
2.4100	0.054801
2.4110	0.054669
2.4120	0.054537
2.4130	0.054406
2.4140	0.054275
2.4150	0.054144
2.4160	0.054013
2.4170	0.053883
2.4180	0.053753
2.4190	0.053623
2.4200	0.053493
2.4210	0.053364
2.4220	0.053235
2.4230	0.053106
2.4240	0.052977
2.4250	0.052849
2.4260	0.052721
2.4270	0.052593
2.4280	0.052466
2.4290	0.052339
2.4300	0.052212
2.4310	0.052085
2.4320	0.051958
2.4330	0.051832
2.4340	0.051706
2.4350	0.051580
2.4360	0.051455
2.4370	0.051330
2.4380	0.051205
2.4390	0.051080
2.4400	0.050956
2.4410	0.050831
2.4420	0.050707
2.4430	0.050584
2.4440	0.050460
2.4450	0.050337
2.4460	0.050214
2.4470	0.050091
2.4480	0.049969
2.4490	0.049847
2.4500	0.049725
2.4510	0.049603
2.4520	0.049482
2.4530	0.049361
2.4540	0.049240
2.4550	0.049119
2.4560	0.048998
2.4570	0.048878
2.4580	0.048758
2.4590	0.048638
2.4600	0.048519
2.4610	0.048400
2.4620	0.048281
2.4630	0.048162
2.4640	0.048044
2.4650	0.047925
2.4660	0.047807
2.4670	0.047689
2.4680	0.047572
2.4690	0.047455
2.4700	0.047338
2.4710	0.047221
2.4720	0.047104
2.4730	0.046988
2.4740	0.046872
2.4750	0.046756
2.4760	0.046640
2.4770	0.046525
2.4780	0.046410
2.4790	0.046295
2.4800	0.046180
2.4810	0.046066
2.4820	0.045952
2.4830	0.045838
2.4840	0.045724
2.4850	0.045611
2.4860	0.045497
2.4870	0.045385
2.4880	0.045272
2.4890	0.045159
2.4900	0.045047
2.4910	0.044935
2.4920	0.044823
2.4930	0.044712
2.4940	0.044600
2.4950	0.044489
2.4960	0.044378
2.4970	0.044268
2.4980	0.044157
2.4990	0.044047
2.5000	0.043937
2.5010	0.043827
2.5020	0.043718
2.5030	0.043608
2.5040	0.043499
2.5050	0.043391
2.5060	0.043282
2.5070	0.043174
2.5080	0.043066
2.5090	0.042958
2.5100	0.042850
2.5110	0.042743
2.5120	0.042635
2.5130	0.042528
2.5140	0.042422
2.5150	0.042315
2.5160	0.042209
2.5170	0.042103
2.5180	0.041997
2.5190	0.041891
2.5200	0.041786
2.5210	0.041681
2.5220	0.041576
2.5230	0.041471
2.5240	0.041366
2.5250	0.041262
2.5260	0.041158
2.5270	0.041054
2.5280	0.040950
2.5290	0.040847
2.5300	0.040744
2.5310	0.040641
2.5320	0.040538
2.5330	0.040436
2.5340	0.040333
2.5350	0.040231
2.5360	0.040129
2.5370	0.040028
2.5380	0.039926
2.5390	0.039825
2.5400	0.039724
2.5410	0.039623
2.5420	0.039523
2.5430	0.039422
2.5440	0.039322
2.5450	0.039222
2.5460	0.039122
2.5470	0.039023
2.5480	0.038924
2.5490	0.038825
2.5500	0.038726
2.5510	0.038627
2.5520	0.038529
2.5530	0.038430
2.5540	0.038332
2.5550	0.038235
2.5560	0.038137
2.5570	0.038040
2.5580	0.037943
2.5590	0.037846
2.5600	0.037749
2.5610	0.037652
2.5620	0.037556
2.5630	0.037460
2.5640	0.037364
2.5650	0.037268
2.5660	0.037173
2.5670	0.037078
2.5680	0.036982
2.5690	0.036888
2.5700	0.036793
2.5710	0.036698
2.5720	0.036604
2.5730	0.036510
2.5740	0.036416
2.5750	0.036323
2.5760	0.036229
2.5770	0.036136
2.5780	0.036043
2.5790	0.035950
2.5800	0.035858
2.5810	0.035765
2.5820	0.035673
2.5830	0.035581
2.5840	0.035489
2.5850	0.035398
2.5860	0.035306
2.5870	0.035215
2.5880	0.035124
2.5890	0.035033
2.5900	0.034943
2.5910	0.034852
2.5920	0.034762
2.5930	0.034672
2.5940	0.034582
2.5950	0.034493
2.5960	0.034403
2.5970	0.034314
2.5980	0.034225
2.5990	0.034136
2.6000	0.034047
2.6010	0.033959
2.6020	0.033871
2.6030	0.033783
2.6040	0.033695
2.6050	0.033607
2.6060	0.033520
2.6070	0.033433
2.6080	0.033346
2.6090	0.033259
2.6100	0.033172
2.6110	0.033085
2.6120	0.032999
2.6130	0.032913
2.6140	0.032827
2.6150	0.032741
2.6160	0.032656
2.6170	0.032571
2.6180	0.032485
2.6190	0.032401
2.6200	0.032316
2.6210	0.032231
2.6220	0.032147
2.6230	0.032063
2.6240	0.031979
2.6250	0.031895
2.6260	0.031811
2.6270	0.031728
2.6280	0.031644
2.6290	0.031561
2.6300	0.031479
2.6310	0.031396
2.6320	0.031313
2.6330	0.031231
2.6340	0.031149
2.6350	0.031067
2.6360	0.030985
2.6370	0.030904
2.6380	0.030822
2.6390	0.030741
2.6400	0.030660
2.6410	0.030579
2.6420	0.030498
2.6430	0.030418
2.6440	0.030338
2.6450	0.030257
2.6460	0.030178
2.6470	0.030098
2.6480	0.030018
2.6490	0.029939
2.6500	0.029860
2.6510	0.029781
2.6520	0.029702
2.6530	0.029623
2.6540	0.029544
2.6550	0.029466
2.6560	0.029388
2.6570	0.029310
2.6580	0.029232
2.6590	0.029155
2.6600	0.029077
2.6610	0.029000
2.6620	0.028923
2.6630	0.028846
2.6640	0.028769
2.6650	0.028693
2.6660	0.028616
2.6670	0.028540
2.6680	0.028464
2.6690	0.028388
2.6700	0.028313
2.6710	0.028237
2.6720	0.028162
2.6730	0.028087
2.6740	0.028012
2.6750	0.027937
2.6760	0.027862
2.6770	0.027788
2.6780	0.027713
2.6790	0.027639
2.6800	0.027565
2.6810	0.027491
2.6820	0.027418
2.6830	0.027344
2.6840	0.027271
2.6850	0.027198
2.6860	0.027125
2.6870	0.027052
2.6880	0.026980
2.6890	0.026907
2.6900	0.026835
2.6910	0.026763
2.6920	0.026691
2.6930	0.026619
2.6940	0.026548
2.6950	0.026476
2.6960	0.026405
2.6970	0.026334
2.6980	0.026263
2.6990	0.026192
2.7000	0.026121
2.7010	0.026051
2.7020	0.025981
2.7030	0.025911
2.7040	0.025841
2.7050	0.025771
2.7060	0.025701
2.7070	0.025632
2.7080	0.025562
2.7090	0.025493
2.7100	0.025424
2.7110	0.025355
2.7120	0.025287
2.7130	0.025218
2.7140	0.025150
2.7150	0.025082
2.7160	0.025014
2.7170	0.024946
2.7180	0.024878
2.7190	0.024811
2.7200	0.024743
2.7210	0.024676
2.7220	0.024609
2.7230	0.024542
2.7240	0.024475
2.7250	0.024409
2.7260	0.024342
2.7270	0.024276
2.7280	0.024210
2.7290	0.024144
2.7300	0.024078
2.7310	0.024013
2.7320	0.023947
2.7330	0.023882
2.7340	0.023816
2.7350	0.023751
2.7360	0.023687
2.7370	0.023622
2.7380	0.023557
2.7390	0.023493
2.7400	0.023429
2.7410	0.023364
2.7420	0.023300
2.7430	0.023237
2.7440	0.023173
2.7450	0.023109
2.7460	0.023046
2.7470	0.022983
2.7480	0.022920
2.7490	0.022857
2.7500	0.022794
2.7510	0.022732
2.7520	0.022669
2.7530	0.022607
2.7540	0.022545
2.7550	0.022483
2.7560	0.022421
2.7570	0.022359
2.7580	0.022297
2.7590	0.022236
2.7600	0.022175
2.7610	0.022114
2.7620	0.022053
2.7630	0.021992
2.7640	0.021931
2.7650	0.021871
2.7660	0.021810
2.7670	0.021750
2.7680	0.021690
2.7690	0.021630
2.7700	0.021570
2.7710	0.021510
2.7720	0.021451
2.7730	0.021391
2.7740	0.021332
2.7750	0.021273
2.7760	0.021214
2.7770	0.021155
2.7780	0.021097
2.7790	0.021038
2.7800	0.020980
2.7810	0.020921
2.7820	0.020863
2.7830	0.020805
2.7840	0.020748
2.7850	0.020690
2.7860	0.020632
2.7870	0.020575
2.7880	0.020518
2.7890	0.020460
2.7900	0.020403
2.7910	0.020347
2.7920	0.020290
2.7930	0.020233
2.7940	0.020177
2.7950	0.020121
2.7960	0.020064
