# Averages varying with time steps
#  time		KE		PE		TE		Pr
1.080		0.7318		-3.6936		-2.9619		0.2606
1.085		0.7447		-3.7064		-2.9617		0.2651
1.090		0.7570		-3.7186		-2.9616		0.2695
1.095		0.7681		-3.7296		-2.9615		0.2734
1.100		0.7774		-3.7388		-2.9615		0.2766
1.105		0.7844		-3.7459		-2.9614		0.2791
1.110		0.7891		-3.7505		-2.9614		0.2808
1.115		0.7911		-3.7524		-2.9614		0.2816
1.120		0.7904		-3.7517		-2.9613		0.2814
1.125		0.7873		-3.7485		-2.9612		0.2804
1.130		0.7820		-3.7430		-2.9609		0.2787
1.135		0.7751		-3.7358		-2.9606		0.2764
1.140		0.7675		-3.7276		-2.9601		0.2738
1.145		0.7601		-3.7196		-2.9595		0.2713
1.150		0.7540		-3.7127		-2.9587		0.2692
1.155		0.7499		-3.7078		-2.9579		0.2679
1.160		0.7486		-3.7056		-2.9570		0.2675
1.165		0.7500		-3.7062		-2.9562		0.2681
1.170		0.7539		-3.7094		-2.9554		0.2695
1.175		0.7598		-3.7146		-2.9548		0.2715
1.180		0.7667		-3.7211		-2.9544		0.2739
1.185		0.7739		-3.7279		-2.9541		0.2764
1.190		0.7807		-3.7346		-2.9538		0.2788
1.195		0.7869		-3.7405		-2.9536		0.2809
1.200		0.7923		-3.7457		-2.9534		0.2828
1.205		0.7972		-3.7503		-2.9531		0.2845
1.210		0.8019		-3.7548		-2.9529		0.2861
1.215		0.8067		-3.7593		-2.9526		0.2878
1.220		0.8116		-3.7639		-2.9524		0.2894
1.225		0.8163		-3.7685		-2.9522		0.2911
1.230		0.8206		-3.7726		-2.9520		0.2926
1.235		0.8241		-3.7760		-2.9518		0.2938
1.240		0.8266		-3.7783		-2.9517		0.2947
1.245		0.8279		-3.7794		-2.9515		0.2951
1.250		0.8280		-3.7793		-2.9513		0.2952
1.255		0.8270		-3.7780		-2.9510		0.2948
1.260		0.8248		-3.7755		-2.9507		0.2941
1.265		0.8217		-3.7721		-2.9504		0.2931
1.270		0.8177		-3.7677		-2.9500		0.2918
1.275		0.8130		-3.7625		-2.9496		0.2902
1.280		0.8077		-3.7568		-2.9490		0.2884
1.285		0.8022		-3.7506		-2.9485		0.2865
1.290		0.7966		-3.7444		-2.9478		0.2846
1.295		0.7915		-3.7385		-2.9470		0.2829
1.300		0.7870		-3.7332		-2.9462		0.2814
1.305		0.7837		-3.7290		-2.9453		0.2803
1.310		0.7818		-3.7262		-2.9444		0.2797
1.315		0.7814		-3.7249		-2.9435		0.2796
1.320		0.7825		-3.7252		-2.9427		0.2800
1.325		0.7850		-3.7269		-2.9419		0.2809
1.330		0.7885		-3.7297		-2.9412		0.2821
1.335		0.7927		-3.7332		-2.9405		0.2835
1.340		0.7971		-3.7370		-2.9399		0.2851
1.345		0.8014		-3.7408		-2.9394		0.2865
1.350		0.8053		-3.7441		-2.9389		0.2879
1.355		0.8087		-3.7470		-2.9383		0.2891
1.360		0.8117		-3.7494		-2.9377		0.2901
1.365		0.8143		-3.7514		-2.9371		0.2910
1.370		0.8169		-3.7533		-2.9364		0.2919
1.375		0.8195		-3.7552		-2.9357		0.2928
1.380		0.8223		-3.7573		-2.9350		0.2937
1.385		0.8252		-3.7594		-2.9342		0.2947
1.390		0.8282		-3.7617		-2.9335		0.2957
1.395		0.8312		-3.7640		-2.9328		0.2967
1.400		0.8341		-3.7661		-2.9320		0.2977
1.405		0.8369		-3.7681		-2.9313		0.2986
1.410		0.8396		-3.7701		-2.9305		0.2995
1.415		0.8423		-3.7721		-2.9298		0.3004
1.420		0.8452		-3.7743		-2.9290		0.3014
1.425		0.8484		-3.7767		-2.9283		0.3024
1.430		0.8516		-3.7792		-2.9276		0.3035
1.435		0.8548		-3.7818		-2.9270		0.3046
1.440		0.8576		-3.7842		-2.9265		0.3055
1.445		0.8598		-3.7858		-2.9261		0.3062
1.450		0.8608		-3.7866		-2.9257		0.3065
1.455		0.8607		-3.7860		-2.9254		0.3064
1.460		0.8592		-3.7842		-2.9251		0.3059
1.465		0.8566		-3.7813		-2.9247		0.3049
1.470		0.8533		-3.7775		-2.9242		0.3037
1.475		0.8499		-3.7736		-2.9237		0.3025
1.480		0.8471		-3.7701		-2.9230		0.3015
1.485		0.8455		-3.7678		-2.9223		0.3009
1.490		0.8457		-3.7672		-2.9216		0.3009
1.495		0.8476		-3.7685		-2.9208		0.3016
1.500		0.8514		-3.7715		-2.9201		0.3029
1.505		0.8565		-3.7760		-2.9195		0.3046
1.510		0.8626		-3.7816		-2.9189		0.3067
1.515		0.8693		-3.7877		-2.9184		0.3089
1.520		0.8761		-3.7941		-2.9179		0.3113
1.525		0.8829		-3.8004		-2.9175		0.3136
1.530		0.8892		-3.8063		-2.9171		0.3158
1.535		0.8950		-3.8117		-2.9167		0.3177
1.540		0.9000		-3.8164		-2.9164		0.3195
1.545		0.9040		-3.8201		-2.9161		0.3208
1.550		0.9068		-3.8227		-2.9159		0.3218
1.555		0.9084		-3.8240		-2.9156		0.3224
1.560		0.9086		-3.8240		-2.9154		0.3225
1.565		0.9076		-3.8228		-2.9152		0.3222
1.570		0.9054		-3.8204		-2.9150		0.3215
1.575		0.9023		-3.8170		-2.9147		0.3205
1.580		0.8987		-3.8131		-2.9144		0.3193
1.585		0.8948		-3.8089		-2.9141		0.3180
1.590		0.8911		-3.8048		-2.9137		0.3168
1.595		0.8876		-3.8009		-2.9133		0.3156
1.600		0.8845		-3.7975		-2.9130		0.3147
1.605		0.8818		-3.7944		-2.9126		0.3138
1.610		0.8791		-3.7914		-2.9123		0.3129
1.615		0.8762		-3.7883		-2.9121		0.3120
